Episode,TotalReward,SquaresRevealed,Epsilon,WinRatio,Win,SubStateSize,Gamma,LR,EpsilonStart,EpsilonMin,EpsilonDecay,BufferCapacity,BatchSize,TargetUpdateFreq,EpisodeTime,AverageMoveTime
197,3.80434782608696,81,0.915400000000009,0,0,3,0.99,0.0001,1,0.05,0.0001,3000,32,1000,0.55813193321228,0.186043977737427
198,4.56521739130435,88,0.915200000000009,0,0,3,0.99,0.0001,1,0.05,0.0001,3000,32,1000,0.400994539260864,0.200497269630432
199,3.91304347826087,82,0.914500000000009,0,0,3,0.99,0.0001,1,0.05,0.0001,3000,32,1000,1.35658192634583,0.193797418049404
200,4.45652173913043,87,0.91400000000001,0,0,3,0.99,0.0001,1,0.05,0.0001,3000,32,1000,0.986838817596436,0.197367763519287
201,3.91304347826086,82,0.91280000000001,0,0,3,0.99,0.0001,1,0.05,0.0001,3000,32,1000,2.3776535987854,0.198137799898783
202,4.1304347826087,84,0.91260000000001,0,0,3,0.99,0.0001,1,0.05,0.0001,3000,32,1000,0.412512302398682,0.206256151199341
203,3.91304347826087,82,0.91190000000001,0,0,3,0.99,0.0001,1,0.05,0.0001,3000,32,1000,1.91121053695679,0.273030076708112
204,3.15217391304348,75,0.91160000000001,0,0,3,0.99,0.0001,1,0.05,0.0001,3000,32,1000,0.548225879669189,0.18274195988973
205,3.91304347826087,82,0.91130000000001,0,0,3,0.99,0.0001,1,0.05,0.0001,3000,32,1000,1.12150049209595,0.373833497365316
206,4.45652173913044,87,0.91110000000001,0,0,3,0.99,0.0001,1,0.05,0.0001,3000,32,1000,0.396905183792114,0.198452591896057
207,3.80434782608696,81,0.91090000000001,0,0,3,0.99,0.0001,1,0.05,0.0001,3000,32,1000,0.369731187820435,0.184865593910217
208,0.434782608695652,50,0.91010000000001,0,0,3,0.99,0.0001,1,0.05,0.0001,3000,32,1000,1.50374984741211,0.187968730926514
209,4.23913043478261,85,0.90990000000001,0,0,3,0.99,0.0001,1,0.05,0.0001,3000,32,1000,0.331975936889648,0.165987968444824
210,3.91304347826087,82,0.90970000000001,0,0,3,0.99,0.0001,1,0.05,0.0001,3000,32,1000,0.385364770889282,0.192682385444641
211,2.39130434782609,68,0.90930000000001,0,0,3,0.99,0.0001,1,0.05,0.0001,3000,32,1000,0.839693784713745,0.209923446178436
212,-0.434782608695652,42,0.90890000000001,0,0,3,0.99,0.0001,1,0.05,0.0001,3000,32,1000,0.723309993743897,0.180827498435974
213,3.80434782608696,81,0.90850000000001,0,0,3,0.99,0.0001,1,0.05,0.0001,3000,32,1000,0.784389495849609,0.196097373962402
214,4.89130434782609,91,0.90830000000001,0,0,3,0.99,0.0001,1,0.05,0.0001,3000,32,1000,0.365686416625977,0.182843208312988
215,3.47826086956521,78,0.90770000000001,0,0,3,0.99,0.0001,1,0.05,0.0001,3000,32,1000,1.68850922584534,0.281418204307556
216,4.23913043478261,85,0.90750000000001,0,0,3,0.99,0.0001,1,0.05,0.0001,3000,32,1000,0.331974983215332,0.165987491607666
217,4.23913043478261,85,0.90710000000001,0,0,3,0.99,0.0001,1,0.05,0.0001,3000,32,1000,0.723834276199341,0.180958569049835
218,3.3695652173913,77,0.90660000000001,0,0,3,0.99,0.0001,1,0.05,0.0001,3000,32,1000,0.980325698852539,0.196065139770508
219,3.15217391304348,75,0.90620000000001,0,0,3,0.99,0.0001,1,0.05,0.0001,3000,32,1000,0.786307334899902,0.196576833724976
220,3.69565217391304,80,0.90590000000001,0,0,3,0.99,0.0001,1,0.05,0.0001,3000,32,1000,0.550528764724731,0.183509588241577
221,0.869565217391305,54,0.90530000000001,0,0,3,0.99,0.0001,1,0.05,0.0001,3000,32,1000,1.12298488616943,0.187164147694906
222,2.60869565217391,70,0.90480000000001,0,0,3,0.99,0.0001,1,0.05,0.0001,3000,32,1000,1.32688331604004,0.265376663208008
223,4.34782608695652,86,0.90420000000001,0,0,3,0.99,0.0001,1,0.05,0.0001,3000,32,1000,1.20371699333191,0.200619498888652
224,3.47826086956522,78,0.90390000000001,0,0,3,0.99,0.0001,1,0.05,0.0001,3000,32,1000,0.542255401611328,0.180751800537109
225,-4.67391304347826,3,0.903500000000011,0,0,3,0.99,0.0001,1,0.05,0.0001,3000,32,1000,0.737211465835571,0.184302866458893
226,4.45652173913043,87,0.903200000000011,0,0,3,0.99,0.0001,1,0.05,0.0001,3000,32,1000,0.617103099822998,0.205701033274333
227,4.45652173913043,87,0.902700000000011,0,0,3,0.99,0.0001,1,0.05,0.0001,3000,32,1000,1.47214460372925,0.29442892074585
228,3.26086956521739,76,0.902500000000011,0,0,3,0.99,0.0001,1,0.05,0.0001,3000,32,1000,0.401062488555908,0.200531244277954
229,4.56521739130435,88,0.901900000000011,0,0,3,0.99,0.0001,1,0.05,0.0001,3000,32,1000,1.13852620124817,0.189754366874695
230,4.56521739130435,88,0.901200000000011,0,0,3,0.99,0.0001,1,0.05,0.0001,3000,32,1000,1.29919028282166,0.185598611831665
231,4.34782608695652,86,0.900900000000011,0,0,3,0.99,0.0001,1,0.05,0.0001,3000,32,1000,0.585551023483276,0.195183674494425
232,3.04347826086956,74,0.900500000000011,0,0,3,0.99,0.0001,1,0.05,0.0001,3000,32,1000,0.885226249694824,0.221306562423706
233,4.34782608695652,86,0.900200000000011,0,0,3,0.99,0.0001,1,0.05,0.0001,3000,32,1000,0.554571390151978,0.184857130050659
234,4.13043478260869,84,0.899500000000011,0,0,3,0.99,0.0001,1,0.05,0.0001,3000,32,1000,1.5293071269989,0.218472446714129
235,3.47826086956522,78,0.899000000000011,0,0,3,0.99,0.0001,1,0.05,0.0001,3000,32,1000,0.952446460723877,0.190489292144775
236,3.58695652173913,79,0.898600000000011,0,0,3,0.99,0.0001,1,0.05,0.0001,3000,32,1000,0.784937381744385,0.196234345436096
237,-0.108695652173913,45,0.898100000000011,0,0,3,0.99,0.0001,1,0.05,0.0001,3000,32,1000,0.917818784713745,0.183563756942749
238,4.56521739130435,88,0.897500000000011,0,0,3,0.99,0.0001,1,0.05,0.0001,3000,32,1000,1.14967751502991,0.191612919171651
239,3.26086956521739,76,0.897100000000011,0,0,3,0.99,0.0001,1,0.05,0.0001,3000,32,1000,0.917881488800049,0.229470372200012
240,4.45652173913043,87,0.896000000000011,0,0,3,0.99,0.0001,1,0.05,0.0001,3000,32,1000,2.28471279144287,0.207701162858443
241,4.56521739130435,88,0.895600000000012,0,0,3,0.99,0.0001,1,0.05,0.0001,3000,32,1000,0.758626222610474,0.189656555652618
242,2.71739130434783,71,0.894900000000012,0,0,3,0.99,0.0001,1,0.05,0.0001,3000,32,1000,1.85778737068176,0.26539819581168
243,-4.89130434782609,1,0.894700000000011,0,0,3,0.99,0.0001,1,0.05,0.0001,3000,32,1000,0.385342597961426,0.192671298980713
244,4.34782608695652,86,0.894500000000012,0,0,3,0.99,0.0001,1,0.05,0.0001,3000,32,1000,0.402719974517822,0.201359987258911
245,4.23913043478261,85,0.894200000000012,0,0,3,0.99,0.0001,1,0.05,0.0001,3000,32,1000,0.597380638122559,0.199126879374186
246,3.3695652173913,77,0.894000000000012,0,0,3,0.99,0.0001,1,0.05,0.0001,3000,32,1000,0.947714567184448,0.473857283592224
247,4.23913043478261,85,0.893800000000012,0,0,3,0.99,0.0001,1,0.05,0.0001,3000,32,1000,0.897356271743774,0.448678135871887
248,4.56521739130435,88,0.893500000000012,0,0,3,0.99,0.0001,1,0.05,0.0001,3000,32,1000,0.581829309463501,0.1939431031545
249,3.91304347826087,82,0.893000000000012,0,0,3,0.99,0.0001,1,0.05,0.0001,3000,32,1000,1.02774620056152,0.205549240112305
250,2.06521739130435,65,0.892600000000012,0,0,3,0.99,0.0001,1,0.05,0.0001,3000,32,1000,1.35659885406494,0.339149713516235
251,1.95652173913044,64,0.891800000000012,0,0,3,0.99,0.0001,1,0.05,0.0001,3000,32,1000,1.58180260658264,0.19772532582283
252,2.60869565217391,70,0.891300000000012,0,0,3,0.99,0.0001,1,0.05,0.0001,3000,32,1000,1.12488889694214,0.224977779388428
253,4.78260869565217,90,0.890700000000012,0,0,3,0.99,0.0001,1,0.05,0.0001,3000,32,1000,1.14963698387146,0.191606163978577
254,4.02173913043478,83,0.890000000000012,0,0,3,0.99,0.0001,1,0.05,0.0001,3000,32,1000,1.3900465965271,0.198578085218157
255,2.82608695652174,72,0.889500000000012,0,0,3,0.99,0.0001,1,0.05,0.0001,3000,32,1000,0.917811870574951,0.18356237411499
256,4.45652173913044,87,0.888900000000012,0,0,3,0.99,0.0001,1,0.05,0.0001,3000,32,1000,1.61975741386414,0.269959568977356
257,4.23913043478261,85,0.888300000000012,0,0,3,0.99,0.0001,1,0.05,0.0001,3000,32,1000,1.20301342010498,0.200502236684163
258,3.80434782608696,81,0.888100000000012,0,0,3,0.99,0.0001,1,0.05,0.0001,3000,32,1000,0.385355710983276,0.192677855491638
259,3.80434782608696,81,0.887700000000012,0,0,3,0.99,0.0001,1,0.05,0.0001,3000,32,1000,0.801734209060669,0.200433552265167
260,4.23913043478261,85,0.887000000000012,0,0,3,0.99,0.0001,1,0.05,0.0001,3000,32,1000,1.28754281997681,0.183934688568115
261,3.69565217391304,80,0.886700000000012,0,0,3,0.99,0.0001,1,0.05,0.0001,3000,32,1000,0.601461410522461,0.20048713684082
262,4.67391304347826,89,0.886500000000012,0,0,3,0.99,0.0001,1,0.05,0.0001,3000,32,1000,0.369831323623657,0.184915661811829
263,3.15217391304348,75,0.886000000000013,0,0,3,0.99,0.0001,1,0.05,0.0001,3000,32,1000,1.00250267982483,0.200500535964966
264,3.15217391304348,75,0.885700000000013,0,0,3,0.99,0.0001,1,0.05,0.0001,3000,32,1000,0.703399181365967,0.234466393788656
265,-4.89130434782609,1,0.885500000000013,0,0,3,0.99,0.0001,1,0.05,0.0001,3000,32,1000,0.404491186141968,0.202245593070984
266,4.56521739130435,88,0.885300000000013,0,0,3,0.99,0.0001,1,0.05,0.0001,3000,32,1000,0.369727611541748,0.184863805770874
267,3.04347826086956,74,0.884900000000013,0,0,3,0.99,0.0001,1,0.05,0.0001,3000,32,1000,0.801978588104248,0.200494647026062
268,-4.56521739130435,4,0.884400000000013,0,0,3,0.99,0.0001,1,0.05,0.0001,3000,32,1000,2.05845880508423,0.411691761016846
269,4.34782608695652,86,0.884200000000013,0,0,3,0.99,0.0001,1,0.05,0.0001,3000,32,1000,0.40097451210022,0.20048725605011
270,2.93478260869565,73,0.883700000000013,0,0,3,0.99,0.0001,1,0.05,0.0001,3000,32,1000,0.949088096618652,0.18981761932373
271,-4.89130434782609,1,0.883500000000013,0,0,3,0.99,0.0001,1,0.05,0.0001,3000,32,1000,0.429486036300659,0.21474301815033
272,3.80434782608695,81,0.883000000000013,0,0,3,0.99,0.0001,1,0.05,0.0001,3000,32,1000,0.954268217086792,0.190853643417358
273,3.69565217391304,80,0.882500000000013,0,0,3,0.99,0.0001,1,0.05,0.0001,3000,32,1000,0.907606840133667,0.181521368026733
274,4.02173913043478,83,0.882200000000013,0,0,3,0.99,0.0001,1,0.05,0.0001,3000,32,1000,1.22861218452454,0.409537394841512
275,4.13043478260869,84,0.881500000000013,0,0,3,0.99,0.0001,1,0.05,0.0001,3000,32,1000,1.62447214126587,0.232067448752267
276,2.06521739130435,65,0.881300000000013,0,0,3,0.99,0.0001,1,0.05,0.0001,3000,32,1000,0.412746667861939,0.206373333930969
277,4.56521739130435,88,0.881100000000013,0,0,3,0.99,0.0001,1,0.05,0.0001,3000,32,1000,0.372925519943237,0.186462759971619
278,4.02173913043478,83,0.880800000000013,0,0,3,0.99,0.0001,1,0.05,0.0001,3000,32,1000,0.604655742645264,0.201551914215088
279,4.34782608695652,86,0.880400000000013,0,0,3,0.99,0.0001,1,0.05,0.0001,3000,32,1000,0.766624450683594,0.191656112670898
280,4.02173913043478,83,0.880200000000013,0,0,3,0.99,0.0001,1,0.05,0.0001,3000,32,1000,0.332005739212036,0.166002869606018
281,3.04347826086956,74,0.879800000000013,0,0,3,0.99,0.0001,1,0.05,0.0001,3000,32,1000,0.939949750900269,0.234987437725067
282,4.34782608695652,86,0.878900000000013,0,0,3,0.99,0.0001,1,0.05,0.0001,3000,32,1000,2.37029194831848,0.263365772035387
283,4.02173913043478,83,0.878600000000013,0,0,3,0.99,0.0001,1,0.05,0.0001,3000,32,1000,0.541517734527588,0.180505911509196
284,-4.89130434782609,1,0.878400000000013,0,0,3,0.99,0.0001,1,0.05,0.0001,3000,32,1000,0.350060701370239,0.17503035068512
285,2.93478260869565,73,0.878100000000013,0,0,3,0.99,0.0001,1,0.05,0.0001,3000,32,1000,0.563794374465942,0.187931458155314
286,4.23913043478261,85,0.877700000000013,0,0,3,0.99,0.0001,1,0.05,0.0001,3000,32,1000,1.30971622467041,0.327429056167603
287,3.04347826086956,74,0.877200000000014,0,0,3,0.99,0.0001,1,0.05,0.0001,3000,32,1000,0.949085474014282,0.189817094802856
288,3.69565217391304,80,0.876600000000014,0,0,3,0.99,0.0001,1,0.05,0.0001,3000,32,1000,1.19100379943848,0.198500633239746
289,4.45652173913043,87,0.875100000000014,0,0,3,0.99,0.0001,1,0.05,0.0001,3000,32,1000,3.48844861984253,0.232563241322835
290,3.69565217391304,80,0.874400000000014,0,0,3,0.99,0.0001,1,0.05,0.0001,3000,32,1000,1.85137629508972,0.26448232786996
291,4.56521739130435,88,0.873900000000014,0,0,3,0.99,0.0001,1,0.05,0.0001,3000,32,1000,1.0337815284729,0.20675630569458
292,4.56521739130435,88,0.873500000000014,0,0,3,0.99,0.0001,1,0.05,0.0001,3000,32,1000,0.962197303771973,0.240549325942993
293,-4.89130434782609,1,0.873300000000014,0,0,3,0.99,0.0001,1,0.05,0.0001,3000,32,1000,0.388858079910278,0.194429039955139
294,4.02173913043478,83,0.872600000000014,0,0,3,0.99,0.0001,1,0.05,0.0001,3000,32,1000,1.85780882835388,0.265401261193412
295,1.6304347826087,61,0.872400000000014,0,0,3,0.99,0.0001,1,0.05,0.0001,3000,32,1000,0.369724035263061,0.184862017631531
296,4.89130434782609,91,0.872000000000014,0,0,3,0.99,0.0001,1,0.05,0.0001,3000,32,1000,1.30315160751343,0.325787901878357
297,4.67391304347826,89,0.871800000000014,0,0,3,0.99,0.0001,1,0.05,0.0001,3000,32,1000,0.378843545913696,0.189421772956848
298,2.17391304347826,66,0.871300000000014,0,0,3,0.99,0.0001,1,0.05,0.0001,3000,32,1000,1.37383580207825,0.274767160415649
299,4.02173913043478,83,0.871000000000014,0,0,3,0.99,0.0001,1,0.05,0.0001,3000,32,1000,0.562027931213379,0.187342643737793
300,3.58695652173913,79,0.870200000000014,0,0,3,0.99,0.0001,1,0.05,0.0001,3000,32,1000,1.94208168983459,0.242760211229324
301,4.34782608695652,86,0.869700000000014,0,0,3,0.99,0.0001,1,0.05,0.0001,3000,32,1000,0.913064479827881,0.182612895965576
302,3.80434782608696,81,0.869500000000014,0,0,3,0.99,0.0001,1,0.05,0.0001,3000,32,1000,0.411076545715332,0.205538272857666
303,3.58695652173913,79,0.869000000000014,0,0,3,0.99,0.0001,1,0.05,0.0001,3000,32,1000,0.955029487609863,0.191005897521973
304,2.28260869565217,67,0.868400000000015,0,0,3,0.99,0.0001,1,0.05,0.0001,3000,32,1000,1.09745836257935,0.182909727096558
305,0.434782608695652,50,0.868000000000014,0,0,3,0.99,0.0001,1,0.05,0.0001,3000,32,1000,0.767224311828613,0.191806077957153
306,4.34782608695652,86,0.867700000000015,0,0,3,0.99,0.0001,1,0.05,0.0001,3000,32,1000,1.0759072303772,0.358635743459066
307,2.60869565217391,70,0.867500000000014,0,0,3,0.99,0.0001,1,0.05,0.0001,3000,32,1000,0.373239755630493,0.186619877815247
308,4.45652173913043,87,0.867000000000015,0,0,3,0.99,0.0001,1,0.05,0.0001,3000,32,1000,0.986905336380005,0.197381067276001
309,4.56521739130435,88,0.866600000000015,0,0,3,0.99,0.0001,1,0.05,0.0001,3000,32,1000,1.38776326179504,0.346940815448761
310,3.80434782608696,81,0.866300000000015,0,0,3,0.99,0.0001,1,0.05,0.0001,3000,32,1000,1.17176270484924,0.390587568283081
311,-4.78260869565217,2,0.866000000000015,0,0,3,0.99,0.0001,1,0.05,0.0001,3000,32,1000,1.75126218795776,0.583754062652588
312,3.91304347826087,82,0.865700000000015,0,0,3,0.99,0.0001,1,0.05,0.0001,3000,32,1000,0.534599542617798,0.178199847539266
313,1.95652173913043,64,0.865400000000015,0,0,3,0.99,0.0001,1,0.05,0.0001,3000,32,1000,0.797913789749146,0.265971263249715
314,-4.89130434782609,1,0.865200000000015,0,0,3,0.99,0.0001,1,0.05,0.0001,3000,32,1000,0.924324750900269,0.462162375450134
315,-4.89130434782609,1,0.865000000000015,0,0,3,0.99,0.0001,1,0.05,0.0001,3000,32,1000,0.91787314414978,0.45893657207489
316,4.34782608695652,86,0.864800000000015,0,0,3,0.99,0.0001,1,0.05,0.0001,3000,32,1000,0.416601419448852,0.208300709724426
317,-4.78260869565217,2,0.864500000000015,0,0,3,0.99,0.0001,1,0.05,0.0001,3000,32,1000,0.54808783531189,0.182695945103963
318,2.82608695652174,72,0.864100000000015,0,0,3,0.99,0.0001,1,0.05,0.0001,3000,32,1000,1.10543036460876,0.276357591152191
319,-4.89130434782609,1,0.863900000000015,0,0,3,0.99,0.0001,1,0.05,0.0001,3000,32,1000,0.89007830619812,0.44503915309906
320,4.45652173913043,87,0.863000000000015,0,0,3,0.99,0.0001,1,0.05,0.0001,3000,32,1000,1.60662078857422,0.178513420952691
321,4.02173913043478,83,0.862500000000015,0,0,3,0.99,0.0001,1,0.05,0.0001,3000,32,1000,0.946592330932617,0.189318466186523
322,4.34782608695652,86,0.861600000000015,0,0,3,0.99,0.0001,1,0.05,0.0001,3000,32,1000,1.92029428482056,0.213366031646728
323,3.58695652173913,79,0.861300000000015,0,0,3,0.99,0.0001,1,0.05,0.0001,3000,32,1000,0.539023876190185,0.179674625396729
324,3.69565217391304,80,0.860800000000015,0,0,3,0.99,0.0001,1,0.05,0.0001,3000,32,1000,0.980325222015381,0.196065044403076
325,-0.217391304347826,44,0.860300000000015,0,0,3,0.99,0.0001,1,0.05,0.0001,3000,32,1000,0.910751342773438,0.182150268554687
326,4.45652173913043,87,0.859900000000015,0,0,3,0.99,0.0001,1,0.05,0.0001,3000,32,1000,1.3592894077301,0.339822351932526
327,4.67391304347826,89,0.859400000000015,0,0,3,0.99,0.0001,1,0.05,0.0001,3000,32,1000,0.93589186668396,0.187178373336792
328,4.02173913043478,83,0.859000000000015,0,0,3,0.99,0.0001,1,0.05,0.0001,3000,32,1000,1.46599864959717,0.366499662399292
329,-4.23913043478261,7,0.858700000000015,0,0,3,0.99,0.0001,1,0.05,0.0001,3000,32,1000,1.14048075675964,0.380160252253215
330,-4.89130434782609,1,0.858500000000016,0,0,3,0.99,0.0001,1,0.05,0.0001,3000,32,1000,0.383497714996338,0.191748857498169
331,4.78260869565217,90,0.858200000000016,0,0,3,0.99,0.0001,1,0.05,0.0001,3000,32,1000,0.627191781997681,0.20906392733256
332,3.47826086956522,78,0.857900000000016,0,0,3,0.99,0.0001,1,0.05,0.0001,3000,32,1000,0.579318523406982,0.193106174468994
333,4.34782608695652,86,0.857200000000016,0,0,3,0.99,0.0001,1,0.05,0.0001,3000,32,1000,1.50366592407227,0.214809417724609
334,3.15217391304348,75,0.856800000000016,0,0,3,0.99,0.0001,1,0.05,0.0001,3000,32,1000,1.31880974769592,0.329702436923981
335,3.3695652173913,77,0.855700000000016,0,0,3,0.99,0.0001,1,0.05,0.0001,3000,32,1000,2.75303792953491,0.250276175412265
336,4.45652173913043,87,0.854700000000016,0,0,3,0.99,0.0001,1,0.05,0.0001,3000,32,1000,2.36417484283447,0.236417484283447
337,3.80434782608696,81,0.854200000000016,0,0,3,0.99,0.0001,1,0.05,0.0001,3000,32,1000,0.902243614196777,0.180448722839355
338,2.5,69,0.854000000000016,0,0,3,0.99,0.0001,1,0.05,0.0001,3000,32,1000,0.401010036468506,0.200505018234253
339,4.23913043478261,85,0.853500000000016,0,0,3,0.99,0.0001,1,0.05,0.0001,3000,32,1000,1.58837556838989,0.317675113677979
340,4.13043478260869,84,0.852700000000016,0,0,3,0.99,0.0001,1,0.05,0.0001,3000,32,1000,1.6107394695282,0.201342433691025
341,1.84782608695652,63,0.852200000000016,0,0,3,0.99,0.0001,1,0.05,0.0001,3000,32,1000,0.913780212402344,0.182756042480469
342,4.56521739130435,88,0.851800000000016,0,0,3,0.99,0.0001,1,0.05,0.0001,3000,32,1000,1.33450889587402,0.333627223968506
343,0.326086956521739,49,0.851500000000016,0,0,3,0.99,0.0001,1,0.05,0.0001,3000,32,1000,1.10982537269592,0.369941790898641
344,4.67391304347826,89,0.850500000000016,0,0,3,0.99,0.0001,1,0.05,0.0001,3000,32,1000,2.93130683898926,0.293130683898926
345,3.91304347826087,82,0.850300000000016,0,0,3,0.99,0.0001,1,0.05,0.0001,3000,32,1000,0.357627630233765,0.178813815116882
346,4.34782608695652,86,0.849700000000017,0,0,3,0.99,0.0001,1,0.05,0.0001,3000,32,1000,1.63514518737793,0.272524197896322
347,3.04347826086956,74,0.849300000000017,0,0,3,0.99,0.0001,1,0.05,0.0001,3000,32,1000,0.723840951919556,0.180960237979889
348,3.80434782608696,81,0.848900000000016,0,0,3,0.99,0.0001,1,0.05,0.0001,3000,32,1000,0.748965978622437,0.187241494655609
349,3.26086956521739,76,0.848400000000017,0,0,3,0.99,0.0001,1,0.05,0.0001,3000,32,1000,0.971252202987671,0.194250440597534
350,2.82608695652174,72,0.847900000000017,0,0,3,0.99,0.0001,1,0.05,0.0001,3000,32,1000,1.53494954109192,0.306989908218384
351,3.58695652173913,79,0.847700000000017,0,0,3,0.99,0.0001,1,0.05,0.0001,3000,32,1000,0.385353326797485,0.192676663398743
352,-4.78260869565217,2,0.847400000000017,0,0,3,0.99,0.0001,1,0.05,0.0001,3000,32,1000,0.554590702056885,0.184863567352295
353,4.67391304347825,89,0.846500000000017,0,0,3,0.99,0.0001,1,0.05,0.0001,3000,32,1000,1.9248251914978,0.213869465721978
354,4.67391304347826,89,0.846000000000017,0,0,3,0.99,0.0001,1,0.05,0.0001,3000,32,1000,0.922335863113403,0.184467172622681
355,4.23913043478261,85,0.845200000000017,0,0,3,0.99,0.0001,1,0.05,0.0001,3000,32,1000,2.38618040084839,0.298272550106049
356,3.47826086956522,78,0.844900000000017,0,0,3,0.99,0.0001,1,0.05,0.0001,3000,32,1000,0.554604768753052,0.184868256251017
357,3.04347826086956,74,0.844700000000017,0,0,3,0.99,0.0001,1,0.05,0.0001,3000,32,1000,0.400976419448852,0.200488209724426
358,4.23913043478261,85,0.844200000000017,0,0,3,0.99,0.0001,1,0.05,0.0001,3000,32,1000,1.06121158599854,0.212242317199707
359,4.13043478260869,84,0.843700000000017,0,0,3,0.99,0.0001,1,0.05,0.0001,3000,32,1000,1.12243485450745,0.224486970901489
360,4.02173913043478,83,0.843300000000017,0,0,3,0.99,0.0001,1,0.05,0.0001,3000,32,1000,0.74856972694397,0.187142431735992
361,4.56521739130435,88,0.843000000000017,0,0,3,0.99,0.0001,1,0.05,0.0001,3000,32,1000,0.570252895355225,0.190084298451742
362,10,92,0.842800000000017,0.002762430939227,1,3,0.99,0.0001,1,0.05,0.0001,3000,32,1000,0.986911296844482,0.493455648422241
363,2.71739130434783,71,0.842600000000017,0.002754820936639,0,3,0.99,0.0001,1,0.05,0.0001,3000,32,1000,0.357303619384766,0.178651809692383
364,3.91304347826087,82,0.842400000000017,0.002747252747253,0,3,0.99,0.0001,1,0.05,0.0001,3000,32,1000,0.37291431427002,0.18645715713501
365,3.91304347826087,82,0.841800000000017,0.002739726027397,0,3,0.99,0.0001,1,0.05,0.0001,3000,32,1000,1.1840922832489,0.197348713874817
366,4.78260869565217,90,0.841600000000017,0.002732240437158,0,3,0.99,0.0001,1,0.05,0.0001,3000,32,1000,0.36565089225769,0.182825446128845
367,4.02173913043478,83,0.840700000000017,0.002724795640327,0,3,0.99,0.0001,1,0.05,0.0001,3000,32,1000,1.73544645309448,0.192827383677165
